,continent,location,date,total_cases,total_deaths,gdp_per_capita,human_development_index,month
23141,North America,Honduras,2020-04-22,510.0,46.0,4541.795,0.617,4
23142,North America,Honduras,2020-04-23,519.0,47.0,4541.795,0.617,4
23143,North America,Honduras,2020-04-24,519.0,47.0,4541.795,0.617,4
23144,North America,Honduras,2020-04-25,591.0,47.0,4541.795,0.617,4
23145,North America,Honduras,2020-04-26,627.0,59.0,4541.795,0.617,4
23146,North America,Honduras,2020-04-27,661.0,61.0,4541.795,0.617,4
23147,North America,Honduras,2020-04-28,693.0,61.0,4541.795,0.617,4
23148,North America,Honduras,2020-04-29,738.0,66.0,4541.795,0.617,4
23149,North America,Honduras,2020-04-30,771.0,71.0,4541.795,0.617,4
23150,North America,Honduras,2020-01-05,804.0,75.0,4541.795,0.617,1
23151,North America,Honduras,2020-02-05,899.0,75.0,4541.795,0.617,2
23152,North America,Honduras,2020-03-05,1010.0,76.0,4541.795,0.617,3
23153,North America,Honduras,2020-04-05,1055.0,82.0,4541.795,0.617,4
23154,North America,Honduras,2020-05-05,1178.0,82.0,4541.795,0.617,5
23155,North America,Honduras,2020-06-05,1270.0,93.0,4541.795,0.617,6
23156,North America,Honduras,2020-07-05,1461.0,99.0,4541.795,0.617,7
23157,North America,Honduras,2020-08-05,1685.0,105.0,4541.795,0.617,8
23158,North America,Honduras,2020-09-05,1771.0,107.0,4541.795,0.617,9
23159,North America,Honduras,2020-10-05,1830.0,108.0,4541.795,0.617,10
23160,North America,Honduras,2020-11-05,1972.0,108.0,4541.795,0.617,11
23161,North America,Honduras,2020-12-05,2006.0,116.0,4541.795,0.617,12
23162,North America,Honduras,2020-05-13,2080.0,121.0,4541.795,0.617,5
23163,North America,Honduras,2020-05-14,2255.0,123.0,4541.795,0.617,5
23164,North America,Honduras,2020-05-15,2318.0,133.0,4541.795,0.617,5
23165,North America,Honduras,2020-05-16,2460.0,134.0,4541.795,0.617,5
23166,North America,Honduras,2020-05-17,2565.0,138.0,4541.795,0.617,5
23167,North America,Honduras,2020-05-18,2646.0,142.0,4541.795,0.617,5
23168,North America,Honduras,2020-05-19,2798.0,146.0,4541.795,0.617,5
23169,North America,Honduras,2020-05-20,2955.0,147.0,4541.795,0.617,5
23170,North America,Honduras,2020-05-21,3100.0,151.0,4541.795,0.617,5
23171,North America,Honduras,2020-05-22,3204.0,156.0,4541.795,0.617,5
23172,North America,Honduras,2020-05-23,3477.0,167.0,4541.795,0.617,5
23173,North America,Honduras,2020-05-24,3743.0,174.0,4541.795,0.617,5
23174,North America,Honduras,2020-05-25,3950.0,180.0,4541.795,0.617,5
23175,North America,Honduras,2020-05-26,4189.0,182.0,4541.795,0.617,5
23176,North America,Honduras,2020-05-27,4401.0,188.0,4541.795,0.617,5
23177,North America,Honduras,2020-05-28,4640.0,194.0,4541.795,0.617,5
23178,North America,Honduras,2020-05-29,4752.0,196.0,4541.795,0.617,5
23179,North America,Honduras,2020-05-30,4886.0,199.0,4541.795,0.617,5
23180,North America,Honduras,2020-05-31,5094.0,201.0,4541.795,0.617,5
23181,North America,Honduras,2020-01-06,5202.0,212.0,4541.795,0.617,1
23182,North America,Honduras,2020-02-06,5362.0,217.0,4541.795,0.617,2
23183,North America,Honduras,2020-03-06,5527.0,225.0,4541.795,0.617,3
23184,North America,Honduras,2020-04-06,5690.0,234.0,4541.795,0.617,4
23185,North America,Honduras,2020-05-06,5880.0,243.0,4541.795,0.617,5
23186,North America,Honduras,2020-06-06,5971.0,248.0,4541.795,0.617,6
23187,North America,Honduras,2020-07-06,6155.0,250.0,4541.795,0.617,7
23188,North America,Honduras,2020-08-06,6327.0,258.0,4541.795,0.617,8
23189,North America,Honduras,2020-09-06,6450.0,262.0,4541.795,0.617,9
23190,North America,Honduras,2020-10-06,6935.0,271.0,4541.795,0.617,10
23191,North America,Honduras,2020-11-06,7360.0,290.0,4541.795,0.617,11
23192,North America,Honduras,2020-12-06,7669.0,294.0,4541.795,0.617,12
23193,North America,Honduras,2020-06-13,8132.0,306.0,4541.795,0.617,6
23194,North America,Honduras,2020-06-14,8455.0,310.0,4541.795,0.617,6
23195,North America,Honduras,2020-06-15,8858.0,312.0,4541.795,0.617,6
23196,North America,Honduras,2020-06-16,9178.0,322.0,4541.795,0.617,6
23197,North America,Honduras,2020-06-17,9656.0,330.0,4541.795,0.617,6
23198,North America,Honduras,2020-06-18,10299.0,336.0,4541.795,0.617,6
23199,North America,Honduras,2020-06-19,10739.0,343.0,4541.795,0.617,6
23200,North America,Honduras,2020-06-20,11258.0,349.0,4541.795,0.617,6
23201,North America,Honduras,2020-06-21,12250.0,358.0,4541.795,0.617,6
23202,North America,Honduras,2020-06-22,12769.0,363.0,4541.795,0.617,6
23203,North America,Honduras,2020-06-23,13356.0,395.0,4541.795,0.617,6
23204,North America,Honduras,2020-06-24,13943.0,405.0,4541.795,0.617,6
23205,North America,Honduras,2020-06-25,14571.0,417.0,4541.795,0.617,6
23206,North America,Honduras,2020-06-26,15366.0,426.0,4541.795,0.617,6
23207,North America,Honduras,2020-06-27,15994.0,471.0,4541.795,0.617,6
23208,North America,Honduras,2020-06-28,17007.0,479.0,4541.795,0.617,6
23209,North America,Honduras,2020-06-29,18082.0,479.0,4541.795,0.617,6
23210,North America,Honduras,2020-06-30,18818.0,485.0,4541.795,0.617,6
23211,North America,Honduras,2020-01-07,19558.0,497.0,4541.795,0.617,1
23212,North America,Honduras,2020-02-07,20262.0,542.0,4541.795,0.617,2
23213,North America,Honduras,2020-03-07,21120.0,591.0,4541.795,0.617,3
23214,North America,Honduras,2020-04-07,22116.0,605.0,4541.795,0.617,4
23215,North America,Honduras,2020-05-07,22921.0,629.0,4541.795,0.617,5
23216,North America,Honduras,2020-06-07,23943.0,639.0,4541.795,0.617,6
23217,North America,Honduras,2020-07-07,24665.0,656.0,4541.795,0.617,7
23218,North America,Honduras,2020-08-07,25428.0,677.0,4541.795,0.617,8
23219,North America,Honduras,2020-09-07,25978.0,694.0,4541.795,0.617,9
23220,North America,Honduras,2020-10-07,26384.0,704.0,4541.795,0.617,10
23221,North America,Honduras,2020-11-07,27053.0,750.0,4541.795,0.617,11
23222,North America,Honduras,2020-12-07,27583.0,771.0,4541.795,0.617,12
23223,North America,Honduras,2020-07-13,28090.0,774.0,4541.795,0.617,7
23224,North America,Honduras,2020-07-14,28579.0,789.0,4541.795,0.617,7
23225,North America,Honduras,2020-07-15,29106.0,807.0,4541.795,0.617,7
23226,North America,Honduras,2020-07-16,30036.0,825.0,4541.795,0.617,7
23227,North America,Honduras,2020-07-17,30867.0,835.0,4541.795,0.617,7
23228,North America,Honduras,2020-07-18,31745.0,857.0,4541.795,0.617,7
23229,North America,Honduras,2020-07-19,32793.0,891.0,4541.795,0.617,7
23230,North America,Honduras,2020-07-20,33835.0,900.0,4541.795,0.617,7
23231,North America,Honduras,2020-07-21,34611.0,935.0,4541.795,0.617,7
23232,North America,Honduras,2020-07-22,35345.0,988.0,4541.795,0.617,7
23233,North America,Honduras,2020-07-23,36102.0,1006.0,4541.795,0.617,7
23234,North America,Honduras,2020-07-24,36902.0,1011.0,4541.795,0.617,7
23235,North America,Honduras,2020-07-25,37559.0,1061.0,4541.795,0.617,7
23236,North America,Honduras,2020-07-26,38438.0,1098.0,4541.795,0.617,7
23237,North America,Honduras,2020-07-27,39276.0,1116.0,4541.795,0.617,7
23238,North America,Honduras,2020-07-28,39741.0,1166.0,4541.795,0.617,7
23239,North America,Honduras,2020-07-29,40460.0,1214.0,4541.795,0.617,7
23240,North America,Honduras,2020-07-30,40944.0,1259.0,4541.795,0.617,7
23241,North America,Honduras,2020-07-31,41426.0,1312.0,4541.795,0.617,7
23242,North America,Honduras,2020-01-08,42402.0,1337.0,4541.795,0.617,1
23243,North America,Honduras,2020-02-08,42685.0,1368.0,4541.795,0.617,2
23244,North America,Honduras,2020-03-08,43197.0,1377.0,4541.795,0.617,3
23245,North America,Honduras,2020-04-08,43794.0,1384.0,4541.795,0.617,4
23246,North America,Honduras,2020-05-08,44299.0,1400.0,4541.795,0.617,5
23247,North America,Honduras,2020-06-08,45098.0,1423.0,4541.795,0.617,6
23248,North America,Honduras,2020-07-08,45755.0,1446.0,4541.795,0.617,7
23249,North America,Honduras,2020-08-08,46365.0,1465.0,4541.795,0.617,8
23250,North America,Honduras,2020-09-08,46976.0,1476.0,4541.795,0.617,9
23251,North America,Honduras,2020-10-08,47454.0,1495.0,4541.795,0.617,10
23252,North America,Honduras,2020-11-08,47872.0,1506.0,4541.795,0.617,11
23253,North America,Honduras,2020-12-08,48403.0,1515.0,4541.795,0.617,12
23254,North America,Honduras,2020-08-13,48657.0,1533.0,4541.795,0.617,8
23255,North America,Honduras,2020-08-14,49042.0,1542.0,4541.795,0.617,8
23256,North America,Honduras,2020-08-15,49467.0,1548.0,4541.795,0.617,8
23257,North America,Honduras,2020-08-16,49979.0,1567.0,4541.795,0.617,8
23258,North America,Honduras,2020-08-17,50502.0,1575.0,4541.795,0.617,8
23259,North America,Honduras,2020-08-18,50995.0,1583.0,4541.795,0.617,8
23260,North America,Honduras,2020-08-19,51670.0,1593.0,4541.795,0.617,8
23261,North America,Honduras,2020-08-20,52296.0,1608.0,4541.795,0.617,8
23262,North America,Honduras,2020-08-21,52819.0,1619.0,4541.795,0.617,8
23263,North America,Honduras,2020-08-22,53381.0,1632.0,4541.795,0.617,8
23264,North America,Honduras,2020-08-23,53983.0,1643.0,4541.795,0.617,8
23265,North America,Honduras,2020-08-24,54511.0,1654.0,4541.795,0.617,8
23266,North America,Honduras,2020-08-25,55479.0,1683.0,4541.795,0.617,8
23267,North America,Honduras,2020-08-26,55479.0,1683.0,4541.795,0.617,8
23268,North America,Honduras,2020-08-27,56649.0,1747.0,4541.795,0.617,8
23269,North America,Honduras,2020-08-28,57669.0,1803.0,4541.795,0.617,8
23270,North America,Honduras,2020-08-29,58810.0,1827.0,4541.795,0.617,8
23271,North America,Honduras,2020-08-30,59645.0,1842.0,4541.795,0.617,8
23272,North America,Honduras,2020-08-31,60174.0,1858.0,4541.795,0.617,8
23273,North America,Honduras,2020-01-09,61014.0,1873.0,4541.795,0.617,1
23274,North America,Honduras,2020-02-09,61769.0,1888.0,4541.795,0.617,2
23275,North America,Honduras,2020-03-09,62526.0,1924.0,4541.795,0.617,3
23276,North America,Honduras,2020-04-09,63158.0,1954.0,4541.795,0.617,4
23277,North America,Honduras,2020-05-09,63798.0,1984.0,4541.795,0.617,5
23278,North America,Honduras,2020-06-09,64352.0,2006.0,4541.795,0.617,6
23279,North America,Honduras,2020-07-09,64764.0,2007.0,4541.795,0.617,7
23280,North America,Honduras,2020-08-09,64814.0,2023.0,4541.795,0.617,8
23281,North America,Honduras,2020-09-09,65218.0,2034.0,4541.795,0.617,9
23282,North America,Honduras,2020-10-09,65597.0,2044.0,4541.795,0.617,10
23283,North America,Honduras,2020-11-09,65802.0,2049.0,4541.795,0.617,11
23284,North America,Honduras,2020-12-09,66049.0,2058.0,4541.795,0.617,12
23285,North America,Honduras,2020-09-13,67136.0,2065.0,4541.795,0.617,9
23286,North America,Honduras,2020-09-14,67789.0,2079.0,4541.795,0.617,9
23287,North America,Honduras,2020-09-15,68620.0,2087.0,4541.795,0.617,9
23288,North America,Honduras,2020-09-16,68620.0,2087.0,4541.795,0.617,9
23289,North America,Honduras,2020-09-17,69660.0,2102.0,4541.795,0.617,9
23290,North America,Honduras,2020-09-18,70120.0,2122.0,4541.795,0.617,9
23291,North America,Honduras,2020-09-19,70611.0,2146.0,4541.795,0.617,9
23292,North America,Honduras,2020-09-20,71143.0,2166.0,4541.795,0.617,9
23293,North America,Honduras,2020-09-21,71616.0,2184.0,4541.795,0.617,9
23294,North America,Honduras,2020-09-22,72075.0,2204.0,4541.795,0.617,9
23295,North America,Honduras,2020-09-23,72306.0,2206.0,4541.795,0.617,9
23296,North America,Honduras,2020-09-24,72675.0,2222.0,4541.795,0.617,9
23297,North America,Honduras,2020-09-25,73193.0,2249.0,4541.795,0.617,9
23298,North America,Honduras,2020-09-26,73840.0,2271.0,4541.795,0.617,9
23299,North America,Honduras,2020-09-27,74548.0,2288.0,4541.795,0.617,9
23300,North America,Honduras,2020-09-28,75109.0,2289.0,4541.795,0.617,9
23301,North America,Honduras,2020-09-29,75537.0,2301.0,4541.795,0.617,9
23302,North America,Honduras,2020-09-30,76098.0,2323.0,4541.795,0.617,9
23303,North America,Honduras,2020-01-10,76900.0,2353.0,4541.795,0.617,1
23304,North America,Honduras,2020-02-10,77598.0,2380.0,4541.795,0.617,2
23305,North America,Honduras,2020-03-10,78269.0,2386.0,4541.795,0.617,3
23306,North America,Honduras,2020-04-10,78788.0,2399.0,4541.795,0.617,4
23307,North America,Honduras,2020-05-10,79629.0,2422.0,4541.795,0.617,5
23308,North America,Honduras,2020-06-10,80020.0,2433.0,4541.795,0.617,6
23309,North America,Honduras,2020-07-10,80662.0,2447.0,4541.795,0.617,7
23310,North America,Honduras,2020-08-10,81016.0,2466.0,4541.795,0.617,8
23311,North America,Honduras,2020-09-10,81672.0,2477.0,4541.795,0.617,9
23312,North America,Honduras,2020-10-10,82552.0,2492.0,4541.795,0.617,10
23313,North America,Honduras,2020-11-10,83146.0,2504.0,4541.795,0.617,11
23314,North America,Honduras,2020-12-10,84081.0,2512.0,4541.795,0.617,12
23315,North America,Honduras,2020-10-13,84413.0,2521.0,4541.795,0.617,10
23316,North America,Honduras,2020-10-14,84852.0,2528.0,4541.795,0.617,10
23317,North America,Honduras,2020-10-15,85458.0,2533.0,4541.795,0.617,10
23318,North America,Honduras,2020-10-16,86089.0,2552.0,4541.795,0.617,10
23319,North America,Honduras,2020-10-17,86691.0,2556.0,4541.795,0.617,10
23320,North America,Honduras,2020-10-18,87594.0,2563.0,4541.795,0.617,10
23321,North America,Honduras,2020-10-19,88425.0,2568.0,4541.795,0.617,10
23322,North America,Honduras,2020-10-20,89381.0,2576.0,4541.795,0.617,10
23323,North America,Honduras,2020-10-21,90232.0,2582.0,4541.795,0.617,10
23324,North America,Honduras,2020-10-22,91078.0,2596.0,4541.795,0.617,10
23325,North America,Honduras,2020-10-23,91509.0,2604.0,4541.795,0.617,10
23326,North America,Honduras,2020-10-24,91882.0,2612.0,4541.795,0.617,10
23327,North America,Honduras,2020-10-25,92724.0,2617.0,4541.795,0.617,10
23328,North America,Honduras,2020-10-26,93214.0,2623.0,4541.795,0.617,10
23329,North America,Honduras,2020-10-27,93966.0,2633.0,4541.795,0.617,10
23330,North America,Honduras,2020-10-28,94623.0,2639.0,4541.795,0.617,10
23331,North America,Honduras,2020-10-29,95199.0,2652.0,4541.795,0.617,10
23332,North America,Honduras,2020-10-30,96150.0,2661.0,4541.795,0.617,10
23333,North America,Honduras,2020-10-31,96888.0,2669.0,4541.795,0.617,10
23334,North America,Honduras,2020-01-11,97404.0,2672.0,4541.795,0.617,1
23335,North America,Honduras,2020-02-11,98212.0,2675.0,4541.795,0.617,2
23336,North America,Honduras,2020-03-11,98405.0,2688.0,4541.795,0.617,3
23337,North America,Honduras,2020-04-11,98688.0,2706.0,4541.795,0.617,4
23338,North America,Honduras,2020-05-11,99124.0,2730.0,4541.795,0.617,5
23339,North America,Honduras,2020-06-11,99347.0,2736.0,4541.795,0.617,6
23340,North America,Honduras,2020-07-11,99576.0,2741.0,4541.795,0.617,7
23341,North America,Honduras,2020-08-11,100041.0,2745.0,4541.795,0.617,8
23342,North America,Honduras,2020-09-11,100508.0,2751.0,4541.795,0.617,9
23343,North America,Honduras,2020-10-11,100573.0,2765.0,4541.795,0.617,10
23344,North America,Honduras,2020-11-11,100804.0,2780.0,4541.795,0.617,11
23345,North America,Honduras,2020-12-11,101169.0,2797.0,4541.795,0.617,12
23346,North America,Honduras,2020-11-13,101468.0,2804.0,4541.795,0.617,11
23347,North America,Honduras,2020-11-14,102079.0,2820.0,4541.795,0.617,11
23348,North America,Honduras,2020-11-15,102555.0,2822.0,4541.795,0.617,11
23349,North America,Honduras,2020-11-16,103102.0,2823.0,4541.795,0.617,11
23350,North America,Honduras,2020-11-17,103239.0,2839.0,4541.795,0.617,11
23351,Asia,Hong Kong,2020-01-31,0.0,0.0,56054.92,0.933,1
23352,Asia,Hong Kong,2020-02-29,0.0,0.0,56054.92,0.933,2
23353,Asia,Hong Kong,2020-03-31,0.0,0.0,56054.92,0.933,3
23354,Asia,Hong Kong,2020-04-30,0.0,0.0,56054.92,0.933,4
23355,Asia,Hong Kong,2020-05-31,0.0,0.0,56054.92,0.933,5
23356,Asia,Hong Kong,2020-06-30,0.0,0.0,56054.92,0.933,6
23357,Asia,Hong Kong,2020-07-31,0.0,0.0,56054.92,0.933,7
23358,Asia,Hong Kong,2020-08-31,0.0,0.0,56054.92,0.933,8
23359,Asia,Hong Kong,2020-01-09,0.0,0.0,56054.92,0.933,1
23360,Asia,Hong Kong,2020-02-09,0.0,0.0,56054.92,0.933,2
23361,Asia,Hong Kong,2020-03-09,0.0,0.0,56054.92,0.933,3
23362,Asia,Hong Kong,2020-04-09,0.0,0.0,56054.92,0.933,4
23363,Asia,Hong Kong,2020-05-09,0.0,0.0,56054.92,0.933,5
23364,Asia,Hong Kong,2020-06-09,0.0,0.0,56054.92,0.933,6
23365,Asia,Hong Kong,2020-07-09,0.0,0.0,56054.92,0.933,7
23366,Asia,Hong Kong,2020-08-09,0.0,0.0,56054.92,0.933,8
23367,Asia,Hong Kong,2020-09-09,0.0,0.0,56054.92,0.933,9
23368,Asia,Hong Kong,2020-10-09,0.0,0.0,56054.92,0.933,10
23369,Asia,Hong Kong,2020-11-09,0.0,0.0,56054.92,0.933,11
23370,Asia,Hong Kong,2020-12-09,0.0,0.0,56054.92,0.933,12
23371,Asia,Hong Kong,2020-09-13,0.0,0.0,56054.92,0.933,9
23372,Asia,Hong Kong,2020-09-14,0.0,0.0,56054.92,0.933,9
23373,Asia,Hong Kong,2020-09-15,0.0,0.0,56054.92,0.933,9
23374,Asia,Hong Kong,2020-09-16,0.0,0.0,56054.92,0.933,9
23375,Asia,Hong Kong,2020-09-17,0.0,0.0,56054.92,0.933,9
23376,Asia,Hong Kong,2020-09-18,0.0,0.0,56054.92,0.933,9
23377,Asia,Hong Kong,2020-09-19,0.0,0.0,56054.92,0.933,9
23378,Asia,Hong Kong,2020-09-20,0.0,0.0,56054.92,0.933,9
23379,Asia,Hong Kong,2020-09-21,0.0,0.0,56054.92,0.933,9
23380,Asia,Hong Kong,2020-09-22,0.0,0.0,56054.92,0.933,9
23381,Asia,Hong Kong,2020-09-23,0.0,0.0,56054.92,0.933,9
23382,Asia,Hong Kong,2020-09-24,0.0,0.0,56054.92,0.933,9
23383,Asia,Hong Kong,2020-09-25,0.0,0.0,56054.92,0.933,9
23384,Asia,Hong Kong,2020-09-26,0.0,0.0,56054.92,0.933,9
23385,Asia,Hong Kong,2020-09-27,0.0,0.0,56054.92,0.933,9
23386,Asia,Hong Kong,2020-09-28,0.0,0.0,56054.92,0.933,9
23387,Asia,Hong Kong,2020-09-29,0.0,0.0,56054.92,0.933,9
23388,Asia,Hong Kong,2020-09-30,0.0,0.0,56054.92,0.933,9
23389,Asia,Hong Kong,2020-01-10,0.0,0.0,56054.92,0.933,1
23390,Asia,Hong Kong,2020-02-10,0.0,0.0,56054.92,0.933,2
23391,Asia,Hong Kong,2020-03-10,0.0,0.0,56054.92,0.933,3
23392,Asia,Hong Kong,2020-04-10,0.0,0.0,56054.92,0.933,4
23393,Asia,Hong Kong,2020-05-10,0.0,0.0,56054.92,0.933,5
23394,Asia,Hong Kong,2020-06-10,0.0,0.0,56054.92,0.933,6
23395,Asia,Hong Kong,2020-07-10,0.0,0.0,56054.92,0.933,7
23396,Asia,Hong Kong,2020-08-10,0.0,0.0,56054.92,0.933,8
23397,Asia,Hong Kong,2020-09-10,0.0,0.0,56054.92,0.933,9
23398,Asia,Hong Kong,2020-10-10,0.0,0.0,56054.92,0.933,10
23399,Asia,Hong Kong,2020-11-10,0.0,0.0,56054.92,0.933,11
23400,Asia,Hong Kong,2020-12-10,0.0,0.0,56054.92,0.933,12
23401,Asia,Hong Kong,2020-10-13,0.0,0.0,56054.92,0.933,10
23402,Asia,Hong Kong,2020-10-14,0.0,0.0,56054.92,0.933,10
23403,Asia,Hong Kong,2020-10-15,0.0,0.0,56054.92,0.933,10
23404,Asia,Hong Kong,2020-10-16,0.0,0.0,56054.92,0.933,10
23405,Asia,Hong Kong,2020-10-17,0.0,0.0,56054.92,0.933,10
23406,Asia,Hong Kong,2020-10-18,0.0,0.0,56054.92,0.933,10
23407,Asia,Hong Kong,2020-10-19,0.0,0.0,56054.92,0.933,10
23408,Asia,Hong Kong,2020-10-20,0.0,0.0,56054.92,0.933,10
23409,Asia,Hong Kong,2020-10-21,0.0,0.0,56054.92,0.933,10
23410,Asia,Hong Kong,2020-10-22,0.0,0.0,56054.92,0.933,10
23411,Asia,Hong Kong,2020-10-23,0.0,0.0,56054.92,0.933,10
23412,Asia,Hong Kong,2020-10-24,0.0,0.0,56054.92,0.933,10
23413,Asia,Hong Kong,2020-10-25,0.0,0.0,56054.92,0.933,10
23414,Asia,Hong Kong,2020-10-26,0.0,0.0,56054.92,0.933,10
23415,Asia,Hong Kong,2020-10-27,0.0,0.0,56054.92,0.933,10
23416,Asia,Hong Kong,2020-10-28,0.0,0.0,56054.92,0.933,10
23417,Asia,Hong Kong,2020-10-29,0.0,0.0,56054.92,0.933,10
23418,Asia,Hong Kong,2020-10-30,0.0,0.0,56054.92,0.933,10
23419,Asia,Hong Kong,2020-10-31,0.0,0.0,56054.92,0.933,10
23420,Asia,Hong Kong,2020-01-11,0.0,0.0,56054.92,0.933,1
23421,Asia,Hong Kong,2020-02-11,0.0,0.0,56054.92,0.933,2
23422,Asia,Hong Kong,2020-03-11,0.0,0.0,56054.92,0.933,3
23423,Europe,Hungary,2020-04-03,0.0,0.0,26777.561,0.838,4
23424,Europe,Hungary,2020-05-03,2.0,0.0,26777.561,0.838,5
23425,Europe,Hungary,2020-06-03,0.0,0.0,26777.561,0.838,6
23426,Europe,Hungary,2020-07-03,4.0,0.0,26777.561,0.838,7
23427,Europe,Hungary,2020-08-03,7.0,0.0,26777.561,0.838,8
23428,Europe,Hungary,2020-09-03,8.0,0.0,26777.561,0.838,9
23429,Europe,Hungary,2020-10-03,9.0,0.0,26777.561,0.838,10
23430,Europe,Hungary,2020-11-03,12.0,0.0,26777.561,0.838,11
23431,Europe,Hungary,2020-12-03,13.0,0.0,26777.561,0.838,12
23432,Europe,Hungary,2020-03-13,16.0,0.0,26777.561,0.838,3
23433,Europe,Hungary,2020-03-14,25.0,0.0,26777.561,0.838,3
23434,Europe,Hungary,2020-03-15,31.0,0.0,26777.561,0.838,3
23435,Europe,Hungary,2020-03-16,39.0,1.0,26777.561,0.838,3
23436,Europe,Hungary,2020-03-17,50.0,1.0,26777.561,0.838,3
23437,Europe,Hungary,2020-03-18,50.0,1.0,26777.561,0.838,3
23438,Europe,Hungary,2020-03-19,73.0,1.0,26777.561,0.838,3
23439,Europe,Hungary,2020-03-20,85.0,1.0,26777.561,0.838,3
23440,Europe,Hungary,2020-03-21,103.0,4.0,26777.561,0.838,3
23441,Europe,Hungary,2020-03-22,131.0,4.0,26777.561,0.838,3
23442,Europe,Hungary,2020-03-23,167.0,7.0,26777.561,0.838,3
23443,Europe,Hungary,2020-03-24,187.0,8.0,26777.561,0.838,3
23444,Europe,Hungary,2020-03-25,226.0,10.0,26777.561,0.838,3
23445,Europe,Hungary,2020-03-26,261.0,10.0,26777.561,0.838,3
23446,Europe,Hungary,2020-03-27,300.0,10.0,26777.561,0.838,3
23447,Europe,Hungary,2020-03-28,343.0,11.0,26777.561,0.838,3
23448,Europe,Hungary,2020-03-29,408.0,13.0,26777.561,0.838,3
23449,Europe,Hungary,2020-03-30,447.0,15.0,26777.561,0.838,3
23450,Europe,Hungary,2020-03-31,492.0,16.0,26777.561,0.838,3
23451,Europe,Hungary,2020-01-04,525.0,20.0,26777.561,0.838,1
23452,Europe,Hungary,2020-02-04,585.0,21.0,26777.561,0.838,2
23453,Europe,Hungary,2020-03-04,623.0,26.0,26777.561,0.838,3
23454,Europe,Hungary,2020-04-04,678.0,32.0,26777.561,0.838,4
23455,Europe,Hungary,2020-05-04,733.0,34.0,26777.561,0.838,5
23456,Europe,Hungary,2020-06-04,744.0,38.0,26777.561,0.838,6
23457,Europe,Hungary,2020-07-04,817.0,47.0,26777.561,0.838,7
23458,Europe,Hungary,2020-08-04,895.0,58.0,26777.561,0.838,8
23459,Europe,Hungary,2020-09-04,980.0,66.0,26777.561,0.838,9
23460,Europe,Hungary,2020-10-04,1190.0,77.0,26777.561,0.838,10
23461,Europe,Hungary,2020-11-04,1310.0,85.0,26777.561,0.838,11
23462,Europe,Hungary,2020-12-04,1410.0,99.0,26777.561,0.838,12
23463,Europe,Hungary,2020-04-13,1458.0,109.0,26777.561,0.838,4
23464,Europe,Hungary,2020-04-14,1512.0,122.0,26777.561,0.838,4
23465,Europe,Hungary,2020-04-15,1579.0,134.0,26777.561,0.838,4
23466,Europe,Hungary,2020-04-16,1652.0,142.0,26777.561,0.838,4
23467,Europe,Hungary,2020-04-17,1763.0,156.0,26777.561,0.838,4
23468,Europe,Hungary,2020-04-18,1834.0,172.0,26777.561,0.838,4
23469,Europe,Hungary,2020-04-19,1916.0,189.0,26777.561,0.838,4
23470,Europe,Hungary,2020-04-20,1984.0,199.0,26777.561,0.838,4
23471,Europe,Hungary,2020-04-21,2098.0,213.0,26777.561,0.838,4
23472,Europe,Hungary,2020-04-22,2168.0,225.0,26777.561,0.838,4
23473,Europe,Hungary,2020-04-23,2284.0,225.0,26777.561,0.838,4
23474,Europe,Hungary,2020-04-24,2383.0,250.0,26777.561,0.838,4
23475,Europe,Hungary,2020-04-25,2443.0,262.0,26777.561,0.838,4
23476,Europe,Hungary,2020-04-26,2500.0,272.0,26777.561,0.838,4
23477,Europe,Hungary,2020-04-27,2583.0,280.0,26777.561,0.838,4
23478,Europe,Hungary,2020-04-28,2649.0,291.0,26777.561,0.838,4
23479,Europe,Hungary,2020-04-29,2727.0,300.0,26777.561,0.838,4
23480,Europe,Hungary,2020-04-30,2775.0,312.0,26777.561,0.838,4
23481,Europe,Hungary,2020-01-05,2863.0,323.0,26777.561,0.838,1
23482,Europe,Hungary,2020-02-05,2942.0,335.0,26777.561,0.838,2
23483,Europe,Hungary,2020-03-05,2998.0,340.0,26777.561,0.838,3
23484,Europe,Hungary,2020-04-05,3035.0,351.0,26777.561,0.838,4
23485,Europe,Hungary,2020-05-05,3065.0,363.0,26777.561,0.838,5
23486,Europe,Hungary,2020-06-05,3111.0,373.0,26777.561,0.838,6
23487,Europe,Hungary,2020-07-05,3150.0,383.0,26777.561,0.838,7
23488,Europe,Hungary,2020-08-05,3178.0,392.0,26777.561,0.838,8
23489,Europe,Hungary,2020-09-05,3213.0,405.0,26777.561,0.838,9
23490,Europe,Hungary,2020-10-05,3263.0,413.0,26777.561,0.838,10
23491,Europe,Hungary,2020-11-05,3284.0,421.0,26777.561,0.838,11
23492,Europe,Hungary,2020-12-05,3313.0,425.0,26777.561,0.838,12
23493,Europe,Hungary,2020-05-13,3341.0,430.0,26777.561,0.838,5
23494,Europe,Hungary,2020-05-14,3380.0,436.0,26777.561,0.838,5
23495,Europe,Hungary,2020-05-15,3417.0,442.0,26777.561,0.838,5
23496,Europe,Hungary,2020-05-16,3473.0,448.0,26777.561,0.838,5
23497,Europe,Hungary,2020-05-17,3509.0,451.0,26777.561,0.838,5
23498,Europe,Hungary,2020-05-18,3535.0,462.0,26777.561,0.838,5
23499,Europe,Hungary,2020-05-19,3556.0,467.0,26777.561,0.838,5
